track.id,chrom,contigStart,contigEnd,regions,fp,possible_fp,fn,possible_fn,errors,penalty,numPeaks
aorta_Input_ENCFF209QWM,chr18,52209136,72283353,0,0,0,0,0,-1,1993.478877,32
aorta_Input_ENCFF209QWM,chr18,52209136,72283353,0,0,0,0,0,-1,1993.478877,32
aorta_Input_ENCFF209QWM,chr18,72333353,75721820,0,0,0,0,0,-1,1084.774001,13
aorta_Input_ENCFF209QWM,chr18,72333353,75721820,0,0,0,0,0,-1,1084.774001,13
aorta_Input_ENCFF209QWM,chr18,75771820,78017248,0,0,0,0,0,-1,2560.459706,5
aorta_Input_ENCFF209QWM,chr18,75771820,78017248,0,0,0,0,0,-1,2560.459706,5
aorta_Input_ENCFF209QWM,chr19,60000,7346004,0,0,0,0,0,-1,2014.183636,5
aorta_Input_ENCFF209QWM,chr19,60000,7346004,0,0,0,0,0,-1,2014.183636,5
aorta_Input_ENCFF209QWM,chr19,7396004,8687198,0,0,0,0,0,-1,600.039642,35
aorta_Input_ENCFF209QWM,chr19,7396004,8687198,0,0,0,0,0,-1,600.039642,35
aorta_Input_ENCFF209QWM,chr19,8737198,20523415,0,0,0,0,0,-1,2075.906989,11
aorta_Input_ENCFF209QWM,chr19,20573415,24631782,0,0,0,0,0,-1,1588.423504,25
aorta_Input_ENCFF209QWM,chr19,20573415,24631782,0,0,0,0,0,-1,1588.423504,25
aorta_Input_ENCFF209QWM,chr19,27731782,59118983,0,0,0,0,0,-1,7096.093536,15
aorta_Input_ENCFF209QWM,chr19,27731782,59118983,0,0,0,0,0,-1,7096.093536,15
aorta_Input_ENCFF209QWM,chr20,60000,26319569,0,0,0,0,0,-1,5069.506744,15
aorta_Input_ENCFF209QWM,chr20,60000,26319569,0,0,0,0,0,-1,5069.506744,15
aorta_Input_ENCFF209QWM,chr20,29419569,29653908,0,0,0,0,0,-1,5978.485532,3
aorta_Input_ENCFF209QWM,chr20,29419569,29653908,0,0,0,0,0,-1,5978.485532,3
aorta_Input_ENCFF209QWM,chr20,29803908,34897085,0,0,0,0,0,-1,1260.578643,19
aorta_Input_ENCFF209QWM,chr20,29803908,34897085,0,0,0,0,0,-1,1260.578643,19
aorta_Input_ENCFF209QWM,chr20,34947085,61091437,0,0,0,0,0,-1,5042.09691,6
aorta_Input_ENCFF209QWM,chr20,34947085,61091437,0,0,0,0,0,-1,5042.09691,6
aorta_Input_ENCFF209QWM,chr20,61141437,61213369,0,0,0,0,0,-1,37.361574,235
aorta_Input_ENCFF209QWM,chr20,61141437,61213369,0,0,0,0,0,-1,37.361574,235
aorta_Input_ENCFF209QWM,chr20,61263369,62965520,0,0,0,0,0,-1,1062.613845,15
aorta_Input_ENCFF209QWM,chr20,61263369,62965520,0,0,0,0,0,-1,1062.613845,15
aorta_Input_ENCFF209QWM,chr21,9411193,9595548,0,0,0,0,0,-1,1481.794735,4
aorta_Input_ENCFF209QWM,chr21,9411193,9595548,0,0,0,0,0,-1,1481.794735,4
aorta_Input_ENCFF209QWM,chr21,9645548,9775437,0,0,0,0,0,-1,1471.866275,3
aorta_Input_ENCFF209QWM,chr21,9645548,9775437,0,0,0,0,0,-1,1471.866275,3
aorta_Input_ENCFF209QWM,chr21,9825437,10034920,0,0,0,0,0,-1,18859.995678,2
aorta_Input_ENCFF209QWM,chr21,9825437,10034920,0,0,0,0,0,-1,18859.995678,2
aorta_Input_ENCFF209QWM,chr21,10084920,10215976,0,0,0,0,0,-1,393.18678,40
aorta_Input_ENCFF209QWM,chr21,10084920,10215976,0,0,0,0,0,-1,393.18678,40
aorta_Input_ENCFF209QWM,chr21,10365976,10647896,0,0,0,0,0,-1,872.62982,22
aorta_Input_ENCFF209QWM,chr21,10365976,10647896,0,0,0,0,0,-1,872.62982,22
aorta_Input_ENCFF209QWM,chr21,10697896,11188129,0,0,0,0,0,-1,12726.012037,4
aorta_Input_ENCFF209QWM,chr21,10697896,11188129,0,0,0,0,0,-1,12726.012037,4
aorta_Input_ENCFF209QWM,chr21,14338129,42955559,0,0,0,0,0,-1,3189.464312,21
aorta_Input_ENCFF209QWM,chr21,14338129,42955559,0,0,0,0,0,-1,3189.464312,21
aorta_Input_ENCFF209QWM,chr21,43005559,44632664,0,0,0,0,0,-1,986.289457,10
aorta_Input_ENCFF209QWM,chr21,43005559,44632664,0,0,0,0,0,-1,986.289457,10
aorta_Input_ENCFF209QWM,chr21,44682664,48119895,0,0,0,0,0,-1,2002.266167,5
aorta_Input_ENCFF209QWM,chr21,44682664,48119895,0,0,0,0,0,-1,2002.266167,5
aorta_Input_ENCFF209QWM,chr22,16050000,16697850,0,0,0,0,0,-1,336.099356,104
aorta_Input_ENCFF209QWM,chr22,16050000,16697850,0,0,0,0,0,-1,336.099356,104
aorta_Input_ENCFF209QWM,chr22,16847850,20509431,0,0,0,0,0,-1,3772.155689,10
aorta_Input_ENCFF209QWM,chr22,16847850,20509431,0,0,0,0,0,-1,3772.155689,10
aorta_Input_ENCFF209QWM,chr22,20609431,50364777,0,0,0,0,0,-1,3163.964423,33
aorta_Input_ENCFF209QWM,chr22,20609431,50364777,0,0,0,0,0,-1,3163.964423,33
aorta_Input_ENCFF209QWM,chr22,50414777,51244566,0,0,0,0,0,-1,775.565283,14
aorta_Input_ENCFF209QWM,chrM,0,16571,0,0,0,0,0,-1,36.406151,166
aorta_Input_ENCFF209QWM,chrM,0,16571,0,0,0,0,0,-1,36.406151,166
aorta_Input_ENCFF209QWM,chrX,60000,94821,0,0,0,0,0,-1,5.552435,30
aorta_Input_ENCFF209QWM,chrX,60000,94821,0,0,0,0,0,-1,5.552435,30
aorta_Input_ENCFF209QWM,chrX,144821,231384,0,0,0,0,0,-1,59.308943,155
aorta_Input_ENCFF209QWM,chrX,144821,231384,0,0,0,0,0,-1,59.308943,155
aorta_Input_ENCFF209QWM,chrX,281384,1047557,0,0,0,0,0,-1,963.810234,10
aorta_Input_ENCFF209QWM,chrX,281384,1047557,0,0,0,0,0,-1,963.810234,10
aorta_Input_ENCFF209QWM,chrX,1097557,1134113,0,0,0,0,0,-1,0.335518,9
aorta_Input_ENCFF209QWM,chrX,1097557,1134113,0,0,0,0,0,-1,0.335518,9
aorta_Input_ENCFF209QWM,chrX,1184113,1264234,0,0,0,0,0,-1,28.464183,203
aorta_Input_ENCFF209QWM,chrX,1184113,1264234,0,0,0,0,0,-1,28.464183,203
aorta_Input_ENCFF209QWM,chrX,1314234,2068238,0,0,0,0,0,-1,1000.398811,12
aorta_Input_ENCFF209QWM,chrX,1314234,2068238,0,0,0,0,0,-1,1000.398811,12
aorta_Input_ENCFF209QWM,chrX,2118238,7623882,0,0,0,0,0,-1,667.368199,81
aorta_Input_ENCFF209QWM,chrX,2118238,7623882,0,0,0,0,0,-1,667.368199,81
aorta_Input_ENCFF209QWM,chrX,7673882,10738674,0,0,0,0,0,-1,522.67514,140
aorta_Input_ENCFF209QWM,chrX,7673882,10738674,0,0,0,0,0,-1,522.67514,140
aorta_Input_ENCFF209QWM,chrX,10788674,37098256,0,0,0,0,0,-1,1378.006574,43
aorta_Input_ENCFF209QWM,chrX,10788674,37098256,0,0,0,0,0,-1,1378.006574,43
aorta_Input_ENCFF209QWM,chrX,37148256,49242997,0,0,0,0,0,-1,1141.502809,43
aorta_Input_ENCFF209QWM,chrX,37148256,49242997,0,0,0,0,0,-1,1141.502809,43
aorta_Input_ENCFF209QWM,chrX,49292997,49974173,0,0,0,0,0,-1,151.000158,678
aorta_Input_ENCFF209QWM,chrX,49292997,49974173,0,0,0,0,0,-1,151.000158,678
aorta_Input_ENCFF209QWM,chrX,50024173,52395914,0,0,0,0,0,-1,257.356503,802
aorta_Input_ENCFF209QWM,chrX,50024173,52395914,0,0,0,0,0,-1,257.356503,802
aorta_Input_ENCFF209QWM,chrX,52445914,58582012,0,0,0,0,0,-1,1075.836074,46
aorta_Input_ENCFF209QWM,chrX,52445914,58582012,0,0,0,0,0,-1,1075.836074,46
aorta_Input_ENCFF209QWM,chrX,61682012,76653692,0,0,0,0,0,-1,3902.197985,8
aorta_Input_ENCFF209QWM,chrX,61682012,76653692,0,0,0,0,0,-1,3902.197985,8
aorta_Input_ENCFF209QWM,chrX,76703692,113517668,0,0,0,0,0,-1,3820.369426,18
aorta_Input_ENCFF209QWM,chrX,76703692,113517668,0,0,0,0,0,-1,3820.369426,18
aorta_Input_ENCFF209QWM,chrX,113567668,115682290,0,0,0,0,0,-1,602.473601,70
aorta_Input_ENCFF209QWM,chrX,113567668,115682290,0,0,0,0,0,-1,602.473601,70
aorta_Input_ENCFF209QWM,chrX,115732290,120013235,0,0,0,0,0,-1,572.148148,141
aorta_Input_ENCFF209QWM,chrX,115732290,120013235,0,0,0,0,0,-1,572.148148,141
aorta_Input_ENCFF209QWM,chrX,120063235,143507324,0,0,0,0,0,-1,3974.446439,12
aorta_Input_ENCFF209QWM,chrX,120063235,143507324,0,0,0,0,0,-1,3974.446439,12
aorta_Input_ENCFF209QWM,chrX,143557324,148906424,0,0,0,0,0,-1,598.959091,145
aorta_Input_ENCFF209QWM,chrX,143557324,148906424,0,0,0,0,0,-1,598.959091,145
aorta_Input_ENCFF209QWM,chrX,148956424,149032062,0,0,0,0,0,-1,7.072305,260
aorta_Input_ENCFF209QWM,chrX,148956424,149032062,0,0,0,0,0,-1,7.072305,260
aorta_Input_ENCFF209QWM,chrX,149082062,152277099,0,0,0,0,0,-1,495.58319,208
aorta_Input_ENCFF209QWM,chrX,149082062,152277099,0,0,0,0,0,-1,495.58319,208
aorta_Input_ENCFF209QWM,chrX,152327099,155260560,0,0,0,0,0,-1,701.035379,68
aorta_Input_ENCFF209QWM,chrX,152327099,155260560,0,0,0,0,0,-1,701.035379,68
aorta_Input_ENCFF209QWM,chrY,2068238,8914955,0,0,0,0,0,-1,1068.167141,23
aorta_Input_ENCFF209QWM,chrY,2068238,8914955,0,0,0,0,0,-1,1068.167141,23
aorta_Input_ENCFF209QWM,chrY,8964955,9241322,0,0,0,0,0,-1,128.648307,278
aorta_Input_ENCFF209QWM,chrY,8964955,9241322,0,0,0,0,0,-1,128.648307,278
aorta_Input_ENCFF209QWM,chrY,9291322,10104553,0,0,0,0,0,-1,4468.902391,8
aorta_Input_ENCFF209QWM,chrY,9291322,10104553,0,0,0,0,0,-1,4468.902391,8
aorta_Input_ENCFF209QWM,chrY,13104553,13143954,0,0,0,0,0,-1,5.43053,43
aorta_Input_ENCFF209QWM,chrY,13104553,13143954,0,0,0,0,0,-1,5.43053,43
aorta_Input_ENCFF209QWM,chrY,13193954,13748578,0,0,0,0,0,-1,6206.774516,4
aorta_Input_ENCFF209QWM,chrY,13193954,13748578,0,0,0,0,0,-1,6206.774516,4
aorta_Input_ENCFF209QWM,chrY,13798578,20143885,0,0,0,0,0,-1,2949.4409,9
aorta_Input_ENCFF209QWM,chrY,13798578,20143885,0,0,0,0,0,-1,2949.4409,9
aorta_Input_ENCFF209QWM,chrY,20193885,22369679,0,0,0,0,0,-1,343.653468,295
aorta_Input_ENCFF209QWM,chrY,20193885,22369679,0,0,0,0,0,-1,343.653468,295
aorta_Input_ENCFF209QWM,chrY,22419679,23901428,0,0,0,0,0,-1,218.032085,783
aorta_Input_ENCFF209QWM,chrY,22419679,23901428,0,0,0,0,0,-1,218.032085,783
aorta_Input_ENCFF209QWM,chrY,23951428,28819361,0,0,0,0,0,-1,2978.829839,5
aorta_Input_ENCFF209QWM,chrY,23951428,28819361,0,0,0,0,0,-1,2978.829839,5
aorta_Input_ENCFF209QWM,chrY,58819361,58917656,0,0,0,0,0,-1,3365.260306,3
aorta_Input_ENCFF209QWM,chrY,58819361,58917656,0,0,0,0,0,-1,3365.260306,3
aorta_Input_ENCFF209QWM,chrY,58967656,59363566,0,0,0,0,0,-1,5514.210413,1
aorta_Input_ENCFF209QWM,chrY,58967656,59363566,0,0,0,0,0,-1,5514.210413,1
aorta_Input_ENCFF264DFJ,chr1,10000,177417,0,0,0,0,0,-1,892.066492,3
aorta_Input_ENCFF264DFJ,chr1,10000,177417,0,0,0,0,0,-1,892.066492,3
aorta_Input_ENCFF264DFJ,chr1,227417,267719,0,0,0,0,0,-1,32.709947,4
aorta_Input_ENCFF264DFJ,chr1,227417,267719,0,0,0,0,0,-1,32.709947,4
aorta_Input_ENCFF264DFJ,chr1,521368,2634220,0,0,0,0,0,-1,4402.093888,12
aorta_Input_ENCFF264DFJ,chr1,521368,2634220,0,0,0,0,0,-1,4402.093888,12
aorta_Input_ENCFF264DFJ,chr1,2684220,3845268,0,0,0,0,0,-1,1713.034596,8
aorta_Input_ENCFF264DFJ,chr1,2684220,3845268,0,0,0,0,0,-1,1713.034596,8
aorta_Input_ENCFF264DFJ,chr1,3995268,13052998,0,0,0,0,0,-1,9570.354676,5
aorta_Input_ENCFF264DFJ,chr1,3995268,13052998,0,0,0,0,0,-1,9570.354676,5
aorta_Input_ENCFF264DFJ,chr1,13102998,13219912,0,0,0,0,0,-1,400.192348,22
aorta_Input_ENCFF264DFJ,chr1,13102998,13219912,0,0,0,0,0,-1,400.192348,22
aorta_Input_ENCFF264DFJ,chr1,13319912,13557162,0,0,0,0,0,-1,64.102425,15
aorta_Input_ENCFF264DFJ,chr1,13319912,13557162,0,0,0,0,0,-1,64.102425,15
aorta_Input_ENCFF264DFJ,chr1,13607162,17125658,0,0,0,0,0,-1,8561.416481,4
aorta_Input_ENCFF264DFJ,chr1,13607162,17125658,0,0,0,0,0,-1,8561.416481,4
aorta_Input_ENCFF264DFJ,chr1,17175658,29878082,0,0,0,0,0,-1,6425.325019,12
aorta_Input_ENCFF264DFJ,chr1,17175658,29878082,0,0,0,0,0,-1,6425.325019,12
aorta_Input_ENCFF264DFJ,chr1,30028082,103863906,0,0,0,0,0,-1,5447.76675,114
aorta_Input_ENCFF264DFJ,chr1,30028082,103863906,0,0,0,0,0,-1,5447.76675,114
aorta_Input_ENCFF264DFJ,chr1,103913906,120697156,0,0,0,0,0,-1,7225.775365,24
aorta_Input_ENCFF264DFJ,chr1,103913906,120697156,0,0,0,0,0,-1,7225.775365,24
aorta_Input_ENCFF264DFJ,chr1,120747156,120936695,0,0,0,0,0,-1,130.591551,127
aorta_Input_ENCFF264DFJ,chr1,120747156,120936695,0,0,0,0,0,-1,130.591551,127
aorta_Input_ENCFF264DFJ,chr1,121086695,121485434,0,0,0,0,0,-1,25500.834331,3
aorta_Input_ENCFF264DFJ,chr1,121086695,121485434,0,0,0,0,0,-1,25500.834331,3
aorta_Input_ENCFF264DFJ,chr1,142535434,142731022,0,0,0,0,0,-1,9832.524974,2
aorta_Input_ENCFF264DFJ,chr1,142535434,142731022,0,0,0,0,0,-1,9832.524974,2
aorta_Input_ENCFF264DFJ,chr1,142781022,142967761,0,0,0,0,0,-1,2972.971903,5
aorta_Input_ENCFF264DFJ,chr1,142781022,142967761,0,0,0,0,0,-1,2972.971903,5
aorta_Input_ENCFF264DFJ,chr1,143117761,143292816,0,0,0,0,0,-1,2445.376607,2
aorta_Input_ENCFF264DFJ,chr1,143117761,143292816,0,0,0,0,0,-1,2445.376607,2
aorta_Input_ENCFF264DFJ,chr1,143342816,143544525,0,0,0,0,0,-1,5405.062483,3
aorta_Input_ENCFF264DFJ,chr1,143342816,143544525,0,0,0,0,0,-1,5405.062483,3
aorta_Input_ENCFF264DFJ,chr1,143644525,143771002,0,0,0,0,0,-1,225.938619,28
aorta_Input_ENCFF264DFJ,chr1,143644525,143771002,0,0,0,0,0,-1,225.938619,28
aorta_Input_ENCFF264DFJ,chr1,143871002,144095783,0,0,0,0,0,-1,3399.245701,1
aorta_Input_ENCFF264DFJ,chr1,143871002,144095783,0,0,0,0,0,-1,3399.245701,1
aorta_Input_ENCFF264DFJ,chr1,144145783,144224481,0,0,0,0,0,-1,208.547873,4
aorta_Input_ENCFF264DFJ,chr1,144145783,144224481,0,0,0,0,0,-1,208.547873,4
aorta_Input_ENCFF264DFJ,chr1,144274481,144401744,0,0,0,0,0,-1,0.828822,8
aorta_Input_ENCFF264DFJ,chr1,144274481,144401744,0,0,0,0,0,-1,0.828822,8
aorta_Input_ENCFF264DFJ,chr1,144451744,144622413,0,0,0,0,0,-1,3606.278297,3
aorta_Input_ENCFF264DFJ,chr1,144451744,144622413,0,0,0,0,0,-1,3606.278297,3
aorta_Input_ENCFF264DFJ,chr1,144672413,144710724,0,0,0,0,0,-1,146.596,40
aorta_Input_ENCFF264DFJ,chr1,144672413,144710724,0,0,0,0,0,-1,146.596,40
aorta_Input_ENCFF264DFJ,chr1,144810724,145833118,0,0,0,0,0,-1,9178.6768,7
aorta_Input_ENCFF264DFJ,chr1,144810724,145833118,0,0,0,0,0,-1,9178.6768,7
aorta_Input_ENCFF264DFJ,chr1,145883118,146164650,0,0,0,0,0,-1,1.220275,25
aorta_Input_ENCFF264DFJ,chr1,145883118,146164650,0,0,0,0,0,-1,1.220275,25
aorta_Input_ENCFF264DFJ,chr1,146214650,146253299,0,0,0,0,0,-1,0.403224,7
aorta_Input_ENCFF264DFJ,chr1,146214650,146253299,0,0,0,0,0,-1,0.403224,7
aorta_Input_ENCFF264DFJ,chr1,146303299,148026038,0,0,0,0,0,-1,3653.784675,12
aorta_Input_ENCFF264DFJ,chr1,146303299,148026038,0,0,0,0,0,-1,3653.784675,12
aorta_Input_ENCFF264DFJ,chr1,148176038,148361358,0,0,0,0,0,-1,198.959221,69
aorta_Input_ENCFF264DFJ,chr1,148176038,148361358,0,0,0,0,0,-1,198.959221,69
aorta_Input_ENCFF264DFJ,chr1,148511358,148684147,0,0,0,0,0,-1,1067.357022,13
aorta_Input_ENCFF264DFJ,chr1,148511358,148684147,0,0,0,0,0,-1,1067.357022,13
aorta_Input_ENCFF264DFJ,chr1,148734147,148954460,0,0,0,0,0,-1,2284.171996,2
aorta_Input_ENCFF264DFJ,chr1,148734147,148954460,0,0,0,0,0,-1,2284.171996,2
aorta_Input_ENCFF264DFJ,chr1,149004460,149459645,0,0,0,0,0,-1,3899.414014,6
aorta_Input_ENCFF264DFJ,chr1,149004460,149459645,0,0,0,0,0,-1,3899.414014,6
aorta_Input_ENCFF264DFJ,chr1,149509645,205922707,0,0,0,0,0,-1,8676.355652,39
aorta_Input_ENCFF264DFJ,chr1,149509645,205922707,0,0,0,0,0,-1,8676.355652,39
aorta_Input_ENCFF264DFJ,chr1,206072707,206332221,0,0,0,0,0,-1,880.655264,9
aorta_Input_ENCFF264DFJ,chr1,206072707,206332221,0,0,0,0,0,-1,880.655264,9
aorta_Input_ENCFF264DFJ,chr1,206482221,223747846,0,0,0,0,0,-1,7005.911491,14
aorta_Input_ENCFF264DFJ,chr1,206482221,223747846,0,0,0,0,0,-1,7005.911491,14
aorta_Input_ENCFF264DFJ,chr1,223797846,235192211,0,0,0,0,0,-1,6417.450415,13
aorta_Input_ENCFF264DFJ,chr1,223797846,235192211,0,0,0,0,0,-1,6417.450415,13
aorta_Input_ENCFF264DFJ,chr1,235242211,248908210,0,0,0,0,0,-1,6151.117877,22
aorta_Input_ENCFF264DFJ,chr1,235242211,248908210,0,0,0,0,0,-1,6151.117877,22
aorta_Input_ENCFF264DFJ,chr1,249058210,249240621,0,0,0,0,0,-1,1251.833446,5
aorta_Input_ENCFF264DFJ,chr1,249058210,249240621,0,0,0,0,0,-1,1251.833446,5
aorta_Input_ENCFF264DFJ,chr2,10000,3529312,0,0,0,0,0,-1,3677.656648,8
aorta_Input_ENCFF264DFJ,chr2,10000,3529312,0,0,0,0,0,-1,3677.656648,8
aorta_Input_ENCFF264DFJ,chr2,3579312,5018788,0,0,0,0,0,-1,1987.061056,7
aorta_Input_ENCFF264DFJ,chr2,3579312,5018788,0,0,0,0,0,-1,1987.061056,7
aorta_Input_ENCFF264DFJ,chr2,5118788,16279724,0,0,0,0,0,-1,4685.073668,16
aorta_Input_ENCFF264DFJ,chr2,5118788,16279724,0,0,0,0,0,-1,4685.073668,16
aorta_Input_ENCFF264DFJ,chr2,16329724,21153113,0,0,0,0,0,-1,3889.929142,14
aorta_Input_ENCFF264DFJ,chr2,16329724,21153113,0,0,0,0,0,-1,3889.929142,14
aorta_Input_ENCFF264DFJ,chr2,21178113,87668206,0,0,0,0,0,-1,8116.659934,47
aorta_Input_ENCFF264DFJ,chr2,21178113,87668206,0,0,0,0,0,-1,8116.659934,47
aorta_Input_ENCFF264DFJ,chr2,87718206,89630436,0,0,0,0,0,-1,4107.479579,7
aorta_Input_ENCFF264DFJ,chr2,87718206,89630436,0,0,0,0,0,-1,4107.479579,7
aorta_Input_ENCFF264DFJ,chr2,89830436,90321525,0,0,0,0,0,-1,4997.410308,5
aorta_Input_ENCFF264DFJ,chr2,89830436,90321525,0,0,0,0,0,-1,4997.410308,5
aorta_Input_ENCFF264DFJ,chr2,90371525,90545103,0,0,0,0,0,-1,1811.363597,6
aorta_Input_ENCFF264DFJ,chr2,90371525,90545103,0,0,0,0,0,-1,1811.363597,6
aorta_Input_ENCFF264DFJ,chr2,91595103,92326171,0,0,0,0,0,-1,11582.584123,6
aorta_Input_ENCFF264DFJ,chr2,91595103,92326171,0,0,0,0,0,-1,11582.584123,6
aorta_Input_ENCFF264DFJ,chr2,95326171,110109337,0,0,0,0,0,-1,7269.492944,23
aorta_Input_ENCFF264DFJ,chr2,95326171,110109337,0,0,0,0,0,-1,7269.492944,23
aorta_Input_ENCFF264DFJ,chr2,110251337,149690582,0,0,0,0,0,-1,9615.680636,34
aorta_Input_ENCFF264DFJ,chr2,110251337,149690582,0,0,0,0,0,-1,9615.680636,34
aorta_Input_ENCFF264DFJ,chr2,149790582,234003741,0,0,0,0,0,-1,7615.273007,77
aorta_Input_ENCFF264DFJ,chr2,149790582,234003741,0,0,0,0,0,-1,7615.273007,77
aorta_Input_ENCFF264DFJ,chr2,234053741,239801978,0,0,0,0,0,-1,4095.592052,8
aorta_Input_ENCFF264DFJ,chr2,234053741,239801978,0,0,0,0,0,-1,4095.592052,8
aorta_Input_ENCFF264DFJ,chr2,239831978,240784132,0,0,0,0,0,-1,1748.038359,6
aorta_Input_ENCFF264DFJ,chr2,239831978,240784132,0,0,0,0,0,-1,1748.038359,6
aorta_Input_ENCFF264DFJ,chr2,240809132,243102476,0,0,0,0,0,-1,2901.184937,12
aorta_Input_ENCFF264DFJ,chr2,240809132,243102476,0,0,0,0,0,-1,2901.184937,12
aorta_Input_ENCFF264DFJ,chr2,243152476,243189373,0,0,0,0,0,-1,84.501114,18
aorta_Input_ENCFF264DFJ,chr2,243152476,243189373,0,0,0,0,0,-1,84.501114,18
aorta_Input_ENCFF264DFJ,chr3,60000,66170270,0,0,0,0,0,-1,6171.983069,82
aorta_Input_ENCFF264DFJ,chr3,60000,66170270,0,0,0,0,0,-1,6171.983069,82
aorta_Input_ENCFF264DFJ,chr3,66270270,90504854,0,0,0,0,0,-1,10669.707217,7
aorta_Input_ENCFF264DFJ,chr3,66270270,90504854,0,0,0,0,0,-1,10669.707217,7
aorta_Input_ENCFF264DFJ,chr3,93504854,194041961,0,0,0,0,0,-1,4584.33183,217
aorta_Input_ENCFF264DFJ,chr3,93504854,194041961,0,0,0,0,0,-1,4584.33183,217
aorta_Input_ENCFF264DFJ,chr3,194047251,197962430,0,0,0,0,0,-1,7629.660148,9
aorta_Input_ENCFF264DFJ,chr3,194047251,197962430,0,0,0,0,0,-1,7629.660148,9
aorta_Input_ENCFF264DFJ,chr4,10000,1423146,0,0,0,0,0,-1,5448.858772,2
aorta_Input_ENCFF264DFJ,chr4,10000,1423146,0,0,0,0,0,-1,5448.858772,2
aorta_Input_ENCFF264DFJ,chr4,1478646,8799203,0,0,0,0,0,-1,5196.357486,14
aorta_Input_ENCFF264DFJ,chr4,1478646,8799203,0,0,0,0,0,-1,5196.357486,14
aorta_Input_ENCFF264DFJ,chr4,8818203,9274642,0,0,0,0,0,-1,2098.628167,4
aorta_Input_ENCFF264DFJ,chr4,8818203,9274642,0,0,0,0,0,-1,2098.628167,4
aorta_Input_ENCFF264DFJ,chr4,9324642,31820917,0,0,0,0,0,-1,7495.012278,21
aorta_Input_ENCFF264DFJ,chr4,9324642,31820917,0,0,0,0,0,-1,7495.012278,21
aorta_Input_ENCFF264DFJ,chr4,31837417,32834638,0,0,0,0,0,-1,1590.056421,2
aorta_Input_ENCFF264DFJ,chr4,31837417,32834638,0,0,0,0,0,-1,1590.056421,2
aorta_Input_ENCFF264DFJ,chr4,32840638,40296396,0,0,0,0,0,-1,4912.76271,5
aorta_Input_ENCFF264DFJ,chr4,32840638,40296396,0,0,0,0,0,-1,4912.76271,5
aorta_Input_ENCFF264DFJ,chr4,40297096,49338941,0,0,0,0,0,-1,7975.153568,14
aorta_Input_ENCFF264DFJ,chr4,40297096,49338941,0,0,0,0,0,-1,7975.153568,14
aorta_Input_ENCFF264DFJ,chr4,49488941,49660117,0,0,0,0,0,-1,8122.206889,3
aorta_Input_ENCFF264DFJ,chr4,49488941,49660117,0,0,0,0,0,-1,8122.206889,3
aorta_Input_ENCFF264DFJ,chr4,52660117,59739333,0,0,0,0,0,-1,6698.152648,10
aorta_Input_ENCFF264DFJ,chr4,52660117,59739333,0,0,0,0,0,-1,6698.152648,10
aorta_Input_ENCFF264DFJ,chr4,59789333,75427379,0,0,0,0,0,-1,9893.13043,7
aorta_Input_ENCFF264DFJ,chr4,59789333,75427379,0,0,0,0,0,-1,9893.13043,7
aorta_Input_ENCFF264DFJ,chr4,75452279,191044276,0,0,0,0,0,-1,6650.677119,132
aorta_Input_ENCFF264DFJ,chr4,75452279,191044276,0,0,0,0,0,-1,6650.677119,132
aorta_Input_ENCFF264DFJ,chr5,10000,17530657,0,0,0,0,0,-1,9653.62133,8
aorta_Input_ENCFF264DFJ,chr5,10000,17530657,0,0,0,0,0,-1,9653.62133,8
aorta_Input_ENCFF264DFJ,chr5,17580657,46405641,0,0,0,0,0,-1,10590.059335,12
aorta_Input_ENCFF264DFJ,chr5,17580657,46405641,0,0,0,0,0,-1,10590.059335,12
aorta_Input_ENCFF264DFJ,chr5,49405641,91636128,0,0,0,0,0,-1,10326.529434,27
aorta_Input_ENCFF264DFJ,chr5,49405641,91636128,0,0,0,0,0,-1,10326.529434,27
aorta_Input_ENCFF264DFJ,chr5,91686128,138787073,0,0,0,0,0,-1,9604.595856,22
aorta_Input_ENCFF264DFJ,chr5,91686128,138787073,0,0,0,0,0,-1,9604.595856,22
aorta_Input_ENCFF264DFJ,chr5,138837073,155138727,0,0,0,0,0,-1,5856.164915,29
aorta_Input_ENCFF264DFJ,chr5,138837073,155138727,0,0,0,0,0,-1,5856.164915,29
aorta_Input_ENCFF264DFJ,chr5,155188727,180905260,0,0,0,0,0,-1,8883.621653,20
aorta_Input_ENCFF264DFJ,chr5,155188727,180905260,0,0,0,0,0,-1,8883.621653,20
aorta_Input_ENCFF264DFJ,chr6,60000,58087659,0,0,0,0,0,-1,7321.24623,50
aorta_Input_ENCFF264DFJ,chr6,60000,58087659,0,0,0,0,0,-1,7321.24623,50
aorta_Input_ENCFF264DFJ,chr6,58137659,58780166,0,0,0,0,0,-1,41415.90995,1
aorta_Input_ENCFF264DFJ,chr6,58137659,58780166,0,0,0,0,0,-1,41415.90995,1
aorta_Input_ENCFF264DFJ,chr6,61880166,62128589,0,0,0,0,0,-1,709.834508,14
aorta_Input_ENCFF264DFJ,chr6,61880166,62128589,0,0,0,0,0,-1,709.834508,14
aorta_Input_ENCFF264DFJ,chr6,62178589,95680543,0,0,0,0,0,-1,7449.517585,26
aorta_Input_ENCFF264DFJ,chr6,62178589,95680543,0,0,0,0,0,-1,7449.517585,26
aorta_Input_ENCFF264DFJ,chr6,95830543,157559467,0,0,0,0,0,-1,7979.819681,39
aorta_Input_ENCFF264DFJ,chr6,95830543,157559467,0,0,0,0,0,-1,7979.819681,39
